,size_M5,size_M8,r_next,ram_score,ram_severity,ram_flag,psa_score,psa_severity,psa_flag,gso_score,gso_severity,gso_flag,gso_bound,gso_bounded_size
2025-04-22,-0.09996480,-0.09996480,-0.00317361,0.00000000,none,False,0.00434764,none,False,0.00000000,none,False,0.15598533,-0.09996480
2025-04-23,-0.09988740,-0.09988740,-0.01472966,0.00000000,none,False,0.00434623,none,False,0.00000000,none,False,0.16112012,-0.09988740
2025-04-24,-0.09988550,-0.09988550,0.01282068,0.00000000,none,False,0.00434482,none,False,0.00000000,none,False,0.16712863,-0.09988550
2025-04-25,-0.09997500,-0.09997500,0.05694614,0.00000000,none,False,0.00434343,none,False,0.00000000,none,False,0.17250103,-0.09997500
2025-04-28,-0.09985200,-0.09985200,0.01552260,0.00000000,none,False,0.00434207,none,False,0.00000000,none,False,0.17794050,-0.09985200
2025-04-29,-0.09988621,-0.09988621,-0.00832839,0.00000000,none,False,0.00434071,none,False,0.00000000,none,False,0.16847903,-0.09988621
2025-04-30,-0.09992960,-0.09992960,0.03406083,0.00000000,none,False,0.00433936,none,False,0.00000000,none,False,0.17348274,-0.09992960
2025-05-01,-0.09993780,-0.09993780,0.05613146,0.00000000,none,False,0.00433804,none,False,0.00000000,none,False,0.17962947,-0.09993780
2025-05-02,-0.09993640,-0.09993640,-0.01873334,0.00000000,none,False,0.00433673,none,False,0.00000000,none,False,0.17967690,-0.09993640
2025-05-05,-0.09984400,-0.09984400,-0.03451538,0.00000000,none,False,0.00433544,none,False,0.00000000,none,False,0.17023958,-0.09984400
2025-05-06,-0.09996880,-0.09996880,0.04502726,0.00000000,none,False,0.00433415,none,False,0.00000000,none,False,0.17507119,-0.09996880
2025-05-07,-0.09987750,-0.09987750,-0.00551880,0.00000000,none,False,0.00433289,none,False,0.00000000,none,False,0.17596069,-0.09987750
2025-05-08,-0.09993500,-0.09993500,0.04913268,0.00000000,none,False,0.00433163,none,False,0.00000000,none,False,0.17217940,-0.09993500
2025-05-09,-0.09992710,-0.09992710,-0.03375617,0.00000000,none,False,0.00433039,none,False,0.00000000,none,False,0.17845575,-0.09992710
2025-05-12,-0.09983480,-0.09983480,-0.00875757,0.00000000,none,False,0.00432917,none,False,0.00000000,none,False,0.17254131,-0.09983480
2025-05-13,-0.09982400,-0.09982400,-0.04440184,0.00000000,none,False,0.00432796,none,False,0.00000000,none,False,0.17381215,-0.09982400
2025-05-14,-0.09986310,-0.09986310,-0.03509134,0.00000000,none,False,0.00432676,none,False,0.00000000,none,False,0.17993476,-0.09986310
2025-05-15,-0.09987600,-0.09987600,-0.00537155,0.00000000,none,False,0.00432557,none,False,0.00000000,none,False,0.17674220,-0.09987600
2025-05-16,-0.09996000,-0.09996000,-0.06553640,0.00000000,none,False,0.00432438,none,False,0.00000000,none,False,0.17733836,-0.09996000
2025-05-19,-0.09992579,-0.09992579,0.08215403,0.00000000,none,False,0.00432322,none,False,0.00000000,none,False,0.18377112,-0.09992579
2025-05-20,-0.09984700,-0.09984700,-0.00412856,0.00000000,none,False,0.00432208,none,False,0.00000000,none,False,0.16950691,-0.09984700
2025-05-21,-0.09990120,-0.09990120,-0.01608617,0.00000000,none,False,0.00432093,none,False,0.00000000,none,False,0.15007095,-0.09990120
2025-05-22,-0.09999720,-0.09999720,0.01075281,0.00000000,none,False,0.00431979,none,False,0.00000000,none,False,0.15570571,-0.09999720
2025-05-23,-0.09990000,-0.09990000,0.01415952,0.00000000,none,False,0.00431869,none,False,0.00000000,none,False,0.16073067,-0.09990000
2025-05-27,-0.09997020,-0.09997020,-0.05540249,0.00000000,none,False,0.00431758,none,False,0.00000000,none,False,0.16618894,-0.09997020
2025-05-28,-0.09985950,-0.09985950,-0.00995651,0.00000000,none,False,0.00431649,none,False,0.00000000,none,False,0.17135956,-0.09985950
2025-05-29,-0.09996850,-0.09996850,-0.01766606,0.00000000,none,False,0.00431540,none,False,0.00000000,none,False,0.16481273,-0.09996850
2025-05-30,-0.09993750,-0.09993750,0.07123949,0.00000000,none,False,0.00431433,none,False,0.00000000,none,False,0.17061167,-0.09993750
2025-06-02,-0.09991560,-0.09991560,0.00532063,0.00000000,none,False,0.00431327,none,False,0.00000000,none,False,0.17561796,-0.09991560
2025-06-03,-0.09987040,-0.09987040,-0.00295242,0.00000000,none,False,0.00431222,none,False,0.00000000,none,False,0.15962112,-0.09987040
2025-06-04,-0.09989439,-0.09989439,-0.01249639,0.00000000,none,False,0.00431118,none,False,0.00000000,none,False,0.16544154,-0.09989439
2025-06-05,-0.09993810,-0.09993810,0.02833717,0.00000000,none,False,0.00431014,none,False,0.00000000,none,False,0.17159041,-0.09993810
2025-06-06,-0.09986600,-0.09986600,-0.03675582,0.00000000,none,False,0.00430913,none,False,0.00000000,none,False,0.17730599,-0.09986600
2025-06-09,-0.09998760,-0.09998760,-0.03065844,0.00000000,none,False,0.00430810,none,False,0.00000000,none,False,0.17934835,-0.09998760
2025-06-10,-0.09985680,-0.09985680,-0.00687286,0.00000000,none,False,0.00430711,none,False,0.00000000,none,False,0.17918349,-0.09985680
2025-06-11,-0.09989320,-0.09989320,0.00749534,0.00000000,none,False,0.00430612,none,False,0.00000000,none,False,0.18105690,-0.09989320
2025-06-12,-0.09984700,-0.09984700,0.01788521,0.00000000,none,False,0.00430514,none,False,0.00000000,none,False,0.18750766,-0.09984700
2025-06-13,-0.09995540,-0.09995540,0.03719679,0.00000000,none,False,0.00430415,none,False,0.00000000,none,False,0.19388532,-0.09995540
2025-06-16,-0.09995960,-0.09995960,0.03472573,0.00000000,none,False,0.00430318,none,False,0.00000000,none,False,0.19843272,-0.09995960
2025-06-17,-0.09984240,-0.09984240,0.02804446,0.00000000,none,False,0.00430224,none,False,0.00000000,none,False,0.19535473,-0.09984240
2025-06-18,-0.09985440,-0.09985440,-0.02350416,0.00000000,none,False,0.00430129,none,False,0.00000000,none,False,0.19378069,-0.09985440
2025-06-20,-0.09998240,-0.09998240,-0.04754517,0.00000000,none,False,0.00430034,none,False,0.00000000,none,False,0.19509972,-0.09998240
2025-06-23,-0.09995560,-0.09995560,-0.03566411,0.00000000,none,False,0.00429941,none,False,0.00000000,none,False,0.19861719,-0.09995560
2025-06-24,-0.09986120,-0.09986120,-0.02492338,0.00000000,none,False,0.00429849,none,False,0.00000000,none,False,0.19109014,-0.09986120
2025-06-25,-0.09993750,-0.09993750,-0.01205984,0.00000000,none,False,0.00429757,none,False,0.00000000,none,False,0.19038507,-0.09993750
2025-06-26,-0.09985500,-0.09985500,0.05467206,0.00000000,none,False,0.00429667,none,False,0.00000000,none,False,0.19359453,-0.09985500
2025-06-27,-0.09991080,-0.09991080,-0.07923698,0.00000000,none,False,0.00429577,none,False,0.00000000,none,False,0.19975903,-0.09991080
2025-06-30,-0.09990161,-0.09990161,-0.01118801,0.00000000,none,False,0.00429488,none,False,0.00000000,none,False,0.18650124,-0.09990161
2025-07-01,-0.09993120,-0.09993120,0.02030862,0.00000000,none,False,0.00429399,none,False,0.00000000,none,False,0.16348836,-0.09993120
2025-07-02,-0.09987710,-0.09987710,-0.01108587,0.00000000,none,False,0.00429312,none,False,0.00000000,none,False,0.16915413,-0.09987710
2025-07-03,-0.09992160,-0.09992160,-0.00922275,0.00000000,none,False,0.00429225,none,False,0.00000000,none,False,0.17333631,-0.09992160
2025-07-07,-0.09988750,-0.09988750,-0.01870460,0.00000000,none,False,0.00429139,none,False,0.00000000,none,False,0.17923851,-0.09988750
